"id","country","poor"
69734,"B",0.084
65303,"B",0.004
45834,"B",0.112
80366,"B",0.128
71375,"B",0.08
35744,"B",0.024
46099,"B",0.062
30519,"B",0.068
64794,"B",0.104
33971,"B",0.068
28104,"B",0.068
52739,"B",0
6211,"C",0
77549,"C",0.002
34834,"C",0
74650,"C",0
65375,"C",0.002
68425,"C",1
6142,"C",1
95572,"C",0
73658,"C",1
31069,"C",0.032
9024,"C",0.006
27893,"C",0.01
74166,"C",0
47343,"C",0
21254,"C",1
64173,"C",0.008
76702,"C",0
70905,"C",1
59402,"C",0
3184,"C",1
60940,"C",0
5321,"C",0
53921,"C",0
22329,"C",0
64979,"C",1
62337,"C",0
28357,"C",0
94493,"C",1
67078,"C",0
15625,"C",0
92784,"C",0
89328,"C",0
40556,"C",0
43770,"C",0.016
71745,"C",0
90045,"C",1
79335,"C",0
17909,"C",0
36803,"C",0
72962,"C",0
46015,"C",1
3995,"C",0
85194,"C",0
41992,"C",1
602,"C",1
13092,"C",0
89172,"C",0
78886,"C",1
17546,"C",0
25937,"C",0
92159,"C",0.008
84509,"C",0.084
15136,"C",0
14157,"C",0
49185,"C",1
45307,"C",0
42239,"C",0
76311,"C",0.002
9311,"C",0
27146,"C",1
52338,"C",0.002
70341,"C",0
65457,"C",0
54121,"C",0
35786,"C",0
87786,"C",0
88819,"C",0.002
6143,"C",0
90762,"C",0
61057,"C",0
11848,"C",0.054
9083,"C",1
55716,"C",0
54366,"C",0
1120,"C",0
97659,"C",0
90036,"C",0
66777,"C",0
55925,"C",0
25890,"C",0
35122,"C",0
75936,"C",0
56267,"C",1
19797,"C",0
47430,"C",0
3881,"C",1
70509,"C",0
94943,"C",0
12598,"C",0
1453,"C",0
56238,"C",0
3982,"C",0
33829,"C",0.002
89082,"C",1
19233,"C",0
24425,"C",0
29839,"C",1
27882,"C",0.004
30268,"C",1
5884,"C",0
56862,"C",0
45255,"C",0
25616,"C",1
4110,"C",0.012
76875,"C",0
85032,"C",0
3001,"C",0
39933,"C",0
90245,"C",0
34358,"C",0
94041,"C",0
24548,"C",0
37852,"C",0
54094,"C",0
85968,"C",0
63083,"C",0
9513,"C",1
78457,"C",0.004
63337,"C",1
62703,"C",0
42488,"C",0
5186,"C",0
15091,"C",0.004
7661,"C",0
47899,"C",0
78995,"C",0
76672,"C",1
25428,"C",0
19844,"C",0.004
91719,"C",0
44442,"C",0
88876,"C",0
14416,"C",0
79708,"C",0
71281,"C",0
65448,"C",0
90672,"C",0.002
95949,"C",0.012
90886,"C",0
85676,"C",0.002
33273,"C",0.002
70697,"C",0
29101,"C",0.024
62431,"C",0
52242,"C",0
45093,"C",0
35018,"C",0.002
30792,"C",0
39546,"C",0.068
21870,"C",1
32975,"C",0
92018,"C",0
80666,"C",0
25843,"C",1
99486,"C",0
41512,"C",0
24253,"C",0
46358,"C",0
52505,"C",0
79901,"C",0.032
22446,"C",0
57997,"C",0
26433,"C",0
97560,"C",0
52035,"C",0
85389,"C",0
60733,"C",0
16015,"C",1
37058,"C",0
44143,"C",0
8607,"C",1
88527,"C",0
70824,"C",0
99845,"C",0
45600,"C",0.01
64487,"C",1
60529,"C",0
84101,"C",0
36188,"C",0
98371,"C",0
10766,"C",0
46597,"C",0
62417,"C",0
68907,"C",0.004
49641,"C",1
99350,"C",0
14154,"C",0
34520,"C",0
40238,"C",0
35105,"C",1
31113,"C",0
76542,"C",0
41483,"C",0
66005,"C",0
12783,"C",0
58448,"C",0
63398,"C",0
97435,"C",0
36978,"C",0
58931,"C",1
76597,"C",0
41131,"C",0
42757,"C",0
89904,"C",0
61925,"C",1
42948,"C",0
48616,"C",1
37981,"C",1
24212,"C",0.002
71821,"C",0
20460,"C",0
72436,"C",0
48372,"C",0
4643,"C",0
3744,"C",0
22280,"C",1
39860,"C",0
31095,"C",1
4889,"C",0
56147,"C",0.04
692,"C",0.084
74933,"C",0.018
70832,"C",0
83874,"C",0
20145,"C",0
33215,"C",0
64512,"C",0
78604,"C",0
45733,"C",0
54754,"C",0
84722,"C",0
8303,"C",0
19707,"C",0
74219,"C",0.248
47448,"C",0
81803,"C",0
71373,"C",0
87167,"C",0
11932,"C",0
77129,"C",0
75818,"C",1
3277,"C",0
63696,"C",0
36929,"C",0
88381,"C",0
8869,"C",0
7856,"C",0
76501,"C",0
45256,"C",0
83072,"C",0.022
74609,"C",0
92584,"C",0
49088,"C",0
62607,"C",0
11571,"C",0
49561,"C",1
47219,"C",0
12597,"C",0
36272,"C",0
75591,"C",0
38869,"C",0
90121,"C",0
24297,"C",1
4575,"C",0
89240,"C",0
76601,"C",0
75162,"C",0.018
83452,"C",0.004
32509,"C",0
1027,"C",0
59762,"C",0
94604,"C",0
82176,"C",0.002
21910,"C",0.01
66621,"C",1
34598,"C",0.002
53978,"C",0
11627,"C",0
89110,"C",1
79672,"C",1
96030,"C",0.162
98246,"C",0
22095,"C",1
88815,"C",0.002
32448,"C",0
79147,"C",0.004
24378,"C",0
54468,"C",0
17856,"C",0
99235,"C",0.692
29858,"C",0
44780,"C",0
67199,"C",0.026
80283,"C",0
94689,"C",0
63714,"C",1
97622,"C",0
15366,"C",0
55394,"C",0.004
82107,"C",0
8323,"C",0.012
37155,"C",0
13268,"C",0.052
50258,"C",0
32556,"C",0.002
66891,"C",0
76499,"C",0
60580,"C",0
14913,"C",0
16062,"C",0
35736,"C",0
7801,"C",0
75467,"C",0
86494,"C",0
24165,"C",0
89781,"C",0.2
55769,"C",0
25737,"C",0
19649,"C",0
43635,"C",1
40083,"C",1
63677,"C",0
2316,"C",0
83308,"C",0
90000,"C",0
30970,"C",0
37389,"C",1
24687,"C",1
41525,"C",0
30918,"C",0
37226,"C",0
19708,"C",0
42003,"C",0
28658,"C",0
87094,"C",0
45065,"C",0
69295,"C",0
19955,"C",0
92924,"C",0
60729,"C",0
23950,"C",0
71826,"C",0
86209,"C",0.998
91305,"C",0
98636,"C",0
81424,"C",0
74411,"C",1
68163,"C",1
6948,"C",0
58415,"C",0.004
29130,"C",0
30719,"C",0
95502,"C",1
87217,"C",1
18040,"C",0
39879,"C",0.014
25441,"C",0
91640,"C",1
13782,"C",1
26192,"C",0
5608,"C",0
39647,"C",0.006
39208,"C",0
94017,"C",1
61442,"C",0
27361,"C",1
13996,"C",0
88284,"C",0
29875,"C",0
49008,"C",0.01
8012,"C",0.816
13882,"C",0
75185,"C",0
91705,"C",0
3848,"C",0.002
91120,"C",0
74143,"C",1
3017,"C",0
96373,"C",0
45029,"C",0
67261,"C",0
11108,"C",0
35374,"C",0
52297,"C",0
39080,"C",0
8340,"C",1
72395,"C",0
93173,"C",0
80539,"C",0
89564,"C",0
82173,"C",0
78360,"C",0
90671,"C",1
40074,"C",1
10932,"C",0
40909,"C",0
34302,"C",0
57005,"C",0
59096,"C",0.04
92401,"C",0
6524,"C",0
58579,"C",0
3085,"C",0
6856,"C",0.104
97891,"C",0
51077,"C",0
34407,"C",0.002
25084,"C",0
11830,"C",0
83647,"C",0
12178,"C",0
57392,"C",0
72415,"C",0.002
37369,"C",0.016
2248,"C",0
35076,"C",0
76331,"C",0
51576,"C",0
85915,"C",0
31856,"C",0
79403,"C",0
13571,"C",0
52265,"C",1
2892,"C",0
3368,"C",0
73382,"C",0
51658,"C",0
35395,"C",0
67741,"C",0
62691,"C",0
93960,"C",0
88436,"C",0
51558,"C",0
41922,"C",0
15355,"C",0.002
99219,"C",0
84955,"C",0
27327,"C",0
11506,"C",0
32892,"C",0.006
87901,"C",0
7327,"C",1
26743,"C",1
16605,"C",0
4180,"C",0
56373,"C",0
56923,"C",0.004
93220,"C",0
62069,"C",0
77967,"C",0.058
43804,"C",1
78851,"C",0
38238,"C",1
3824,"C",0
25478,"C",0
90548,"C",0
40961,"C",0
48313,"C",0
44701,"C",1
66883,"C",0
16456,"C",1
78057,"C",0
1476,"C",0.002
62442,"C",1
50060,"C",0
79836,"C",0.002
57055,"C",0
90736,"C",0
49349,"C",0
79895,"C",0
44552,"C",0
92486,"C",0
26487,"C",0
26587,"C",0
276,"C",0
39337,"C",0
30889,"C",0
67107,"C",0
75817,"C",0
18286,"C",0
38862,"C",0
70490,"C",0
37216,"C",0.006
37529,"C",0
57107,"C",0
52342,"C",0
36778,"C",1
53476,"C",0.004
58104,"C",0
83074,"C",0
9827,"C",1
91807,"C",0
38243,"C",1
83342,"C",0.186
73164,"C",0
7778,"C",0.002
43947,"C",0
59001,"C",0
2213,"C",0
1649,"C",1
70627,"C",0
86733,"C",0
50482,"C",0
18959,"C",0
34411,"C",0
43251,"C",0
82258,"C",0
16110,"C",0
96938,"C",0
79709,"C",0
18105,"C",0
13604,"C",1
66266,"C",0
52841,"C",0.01
57297,"C",0
92270,"C",1
1695,"C",1
36619,"C",1
6081,"C",0
83190,"C",0.128
53763,"C",0.018
15368,"C",1
67820,"C",0
13577,"C",1
56329,"C",0
62124,"C",0
18322,"C",0
72136,"C",1
84641,"C",0
49887,"C",0
95580,"C",0
16558,"C",0
61930,"C",0
38807,"C",0
82865,"C",1
87034,"C",0
32360,"C",0
91142,"C",0
15720,"C",0
37628,"C",0.002
8768,"C",0
48602,"C",0.064
3356,"C",0
76230,"C",1
45811,"C",1
83303,"C",0
23790,"C",0
94084,"C",0
55072,"C",0
86863,"C",0
89986,"C",0
87063,"C",1
36347,"C",0
58194,"C",0.002
30942,"C",1
84370,"C",0
24971,"C",0
2388,"C",0
93818,"C",0.058
91208,"C",0.002
62208,"C",0.002
45695,"C",0
79030,"C",0
91520,"C",0
63074,"C",0
5802,"C",0
40930,"C",0
73508,"C",1
29461,"C",0
96699,"C",0.006
14323,"C",0
7998,"C",0
63086,"C",0
90661,"C",0.024
34181,"C",0.052
24663,"C",0.016
12507,"C",0
68643,"C",0
93141,"C",0
22593,"C",0
71546,"C",0
96604,"C",0
7864,"C",1
38489,"C",0
91077,"C",0
62603,"C",1
28087,"C",1
29531,"C",0
18529,"C",0
76971,"C",0
48531,"C",0
94599,"C",0
16241,"C",0
31089,"C",0
75575,"C",0
31421,"C",0
50948,"C",0
17484,"C",0
34516,"C",0
81603,"C",1
31319,"C",0.002
85881,"C",0
59307,"C",0
30998,"C",0
25197,"C",0.694
72042,"C",0
82795,"C",0
45206,"C",1
74030,"C",0
99485,"C",0
37606,"C",0
72071,"C",0
12842,"C",0
17965,"C",0
60365,"C",0
91492,"C",0
7715,"C",0
62784,"C",0
61841,"C",0
68287,"C",0.01
5811,"C",0
48114,"C",0
58980,"C",0
96719,"C",0
54801,"C",1
41248,"C",0
9374,"C",0
55168,"C",0
43518,"C",0
67196,"C",0.014
36627,"C",1
3232,"C",0
78145,"C",0
84009,"C",0.028
9571,"C",0
46675,"C",0
488,"C",1
24609,"C",0
38318,"C",0
47107,"C",0
76689,"C",0
99647,"C",0
76783,"C",0
45926,"C",0.096
65632,"C",0
8908,"C",0.008
26143,"C",0
44513,"C",0
74634,"C",0
11033,"C",0
98313,"C",0.024
67375,"C",1
52706,"C",0
99457,"C",0
75460,"C",0
76022,"C",1
81752,"C",0
50796,"C",1
69864,"C",0
52079,"C",0
44054,"C",0
22835,"C",0
38953,"C",0
3304,"C",0
76902,"C",0
52447,"C",0
42876,"C",0
26179,"C",0
82304,"C",0
77557,"C",1
30362,"C",0
72680,"C",0
58257,"C",0
45440,"C",0
91330,"C",0
94020,"C",0
17240,"C",1
52162,"C",0
51876,"C",0
71898,"C",0
28865,"C",0
7658,"C",0.002
24369,"C",0.008
62413,"C",1
77168,"C",0
45694,"C",0
97304,"C",0
57590,"C",1
58399,"C",0.006
6681,"C",0.002
52600,"C",0
94342,"C",0
13682,"C",0.634
63837,"C",0
14976,"C",0
98015,"C",0
44754,"C",0
53410,"C",0
20429,"C",0
56891,"C",0
36479,"C",0
26947,"C",0.778
23654,"C",0
31375,"C",0
30153,"C",1
76930,"C",0
5620,"C",0
84157,"C",0
25366,"C",0
61159,"C",0
80974,"C",0
24997,"C",0
43878,"C",0
34446,"C",0
79803,"C",0
89920,"C",0
10587,"C",0
66830,"C",0
11079,"C",0
70155,"C",0
63052,"C",0.006
52916,"C",0
20079,"C",0
35884,"C",0
25883,"C",0
59513,"C",0
15571,"C",1
58963,"C",0.004
69438,"C",0
68917,"C",0.006
84709,"C",0
12191,"C",0.002
99395,"C",0
55282,"C",0
8709,"C",0.006
68285,"C",0
82405,"C",1
26785,"C",0
28061,"C",0
80375,"C",0
36982,"C",0
30790,"C",0.002
8710,"C",0.008
50248,"C",0
88104,"C",0
70850,"C",1
14253,"C",0.004
34337,"C",0.018
251,"C",0
64207,"C",0
97047,"C",0
24819,"C",0
28290,"C",0
7654,"C",0.058
21949,"C",0
50539,"C",0
63452,"C",1
88408,"C",0
21933,"C",0
48294,"C",0.024
74369,"C",0
29235,"C",1
55869,"C",1
25341,"C",1
43455,"C",0
58991,"C",0.038
44862,"C",0
31676,"C",0
43855,"C",0
97448,"C",0
97352,"C",0.002
66371,"C",0
62913,"C",0.104
25719,"C",0.014
17967,"C",0
64316,"C",0.01
97590,"C",0
27273,"C",1
83849,"C",0
78008,"C",0
43609,"C",0
65886,"C",0
55178,"C",0.002
15974,"C",0
57250,"C",0
66754,"C",1
59421,"C",0
76987,"C",0
28527,"C",0.08
36061,"C",0
6127,"C",0
23262,"C",0
66582,"C",0
3052,"C",1
24323,"C",0
83046,"C",0
80790,"C",1
52889,"C",0
72948,"C",0
32852,"C",0
24760,"C",0
20550,"C",0
96434,"C",0
9703,"C",0
22200,"C",0
14791,"C",0
20952,"C",0
91621,"C",0
15911,"C",1
27875,"C",0.398
65306,"C",0.002
47574,"C",0.012
76016,"C",0
19895,"C",0
16113,"C",1
40142,"C",1
68405,"C",0.018
60555,"C",1
89701,"C",0.002
99648,"C",0.026
69363,"C",0
9773,"C",0.002
18000,"C",0
90038,"C",0
4798,"C",0
77540,"C",0
71044,"C",1
40860,"C",0
2598,"C",0
69206,"C",1
80544,"C",0.034
31029,"C",0
91441,"C",0
37171,"C",0
64189,"C",0.002
47225,"C",0
50730,"C",0
87936,"C",0
8624,"C",0.004
56797,"C",0
13970,"C",0
86813,"C",0
59109,"C",0
54264,"C",1
5500,"C",0
22928,"C",0
35568,"C",0
81045,"C",1
85167,"C",0.014
4786,"C",0
92022,"C",0
81112,"C",0
15830,"C",0
51845,"C",0
33661,"C",1
48522,"C",0
31341,"C",0.014
51527,"C",0
7473,"C",0
50016,"C",0
4739,"C",0
85695,"C",0
93486,"C",0
69256,"C",1
61657,"C",0
40822,"C",0
88306,"C",0
29987,"C",0
22560,"C",0
7481,"C",0
5389,"C",1
11532,"C",0
34324,"C",0
59666,"C",0
99186,"C",1
23784,"C",0
94270,"C",0
75279,"C",0
57527,"C",0
87289,"C",1
54545,"C",1
59678,"C",0
96966,"C",0
25185,"C",1
53534,"C",0.024
91899,"C",0
52710,"C",1
88423,"C",0
21995,"C",0
68912,"C",0
77737,"C",0
4046,"C",0
93286,"C",0
76381,"C",0
18429,"C",0
74361,"C",1
73886,"C",0
14335,"C",0
5096,"C",0
98331,"C",0
22982,"C",0
53362,"C",1
14329,"C",0
24712,"C",0.01
20641,"C",0
90483,"C",0
74746,"C",0
16760,"C",0
13353,"C",0
87589,"C",0
78809,"C",0.826
66187,"C",1
23972,"C",0.014
27044,"C",1
66583,"C",0
30405,"C",1
11287,"C",0.008
22258,"C",0
32344,"C",0
52324,"C",0.002
50840,"C",0
49902,"C",0
81144,"C",1
21078,"C",0.072
19356,"C",0
93508,"C",0
51882,"C",0
50925,"C",0
46320,"C",0
75402,"C",0.002
31787,"C",0
68272,"C",0
98937,"C",0
50129,"C",0
81323,"C",0
47620,"C",0
1469,"C",0
45456,"C",0
36554,"C",1
30724,"C",0
68452,"C",1
71394,"C",0.002
91450,"C",0.018
55436,"C",0
51810,"C",0
60205,"C",1
84563,"C",0
18435,"C",0.058
55042,"C",0
40456,"C",0
4850,"C",0
28026,"C",1
63189,"C",0.004
85308,"C",0
66177,"C",1
43582,"C",0
76356,"C",1
83987,"C",1
28842,"C",0
62770,"C",0
39450,"C",0
96588,"C",0
28007,"C",0.018
65264,"C",0
75803,"C",0
36217,"C",0
25252,"C",0
18950,"C",0
53159,"C",0
69545,"C",0.03
50609,"C",0
24134,"C",0
6503,"C",0
85195,"C",0
91839,"C",1
5729,"C",1
21236,"C",0.062
90500,"C",0
80768,"C",1
98528,"C",0.004
77753,"C",0
20204,"C",0
771,"C",0
60356,"C",0
7052,"C",0.002
89496,"C",0.002
66421,"C",0.004
98909,"C",0
2656,"C",0
62792,"C",0
23100,"C",0
13953,"C",0
87446,"C",0.024
46057,"C",0
66117,"C",0
51055,"C",0
64825,"C",1
97412,"C",0
19489,"C",0
35078,"C",1
32944,"C",1
57279,"C",0
92989,"C",0
66239,"C",0
84216,"C",0.002
5273,"C",0.01
6811,"C",0
67961,"C",0
92473,"C",0
81981,"C",0.006
66291,"C",0
62195,"C",0
7279,"C",0.01
10882,"C",1
13942,"C",1
66393,"C",0
99171,"C",0.548
19235,"C",1
621,"C",0
82084,"C",0
7177,"C",1
59704,"C",0
26845,"C",0
54974,"C",0
22241,"C",0
94500,"C",0
65572,"C",0
35286,"C",0
50904,"C",0
87733,"C",0
74279,"C",0
73949,"C",0
48876,"C",0.002
173,"C",0
78197,"C",0
3790,"C",0.128
82674,"C",0
34851,"C",0
73162,"C",0
74638,"C",0
89879,"C",0
41846,"C",0.006
29215,"C",0
3929,"C",0
10908,"C",0
79315,"C",0
25861,"C",0
31710,"C",0
43902,"C",1
74040,"C",0
36319,"C",0
74716,"C",0
66980,"C",0
11059,"C",0.008
61248,"C",0
51277,"C",0.008
26946,"C",0
24181,"C",1
44153,"C",0
97816,"C",0
44250,"C",0
7238,"C",0
70147,"C",0
62774,"C",0
4987,"C",0.01
99558,"C",0
86860,"C",0
43169,"C",0
28111,"C",0.006
91000,"C",0
34069,"C",0.024
23182,"C",0
69977,"C",0
77218,"C",0
56947,"C",0.052
44635,"C",0
15933,"C",0.002
89949,"C",0
53327,"C",0
43217,"C",0
85494,"C",0
86154,"C",0
59030,"C",1
18788,"C",0
65186,"C",0
6149,"C",0
20281,"C",0
51281,"C",0
53111,"C",0
56210,"C",0
36376,"C",0
50697,"C",1
57201,"C",1
10089,"C",0
4844,"C",0
45161,"C",1
85240,"C",0
23146,"C",0
19894,"C",0
72360,"C",0
16665,"C",0
53753,"C",0.072
35830,"C",0
29653,"C",1
62444,"C",0.002
39556,"C",0
66768,"C",0.002
47951,"C",0
34116,"C",0
53388,"C",0
68726,"C",0.046
23986,"C",0
99059,"C",0
42047,"C",0.002
58004,"C",0
43267,"C",0
27277,"C",0
18908,"C",0
18069,"C",0
48312,"C",0.106
35195,"C",0
91964,"C",0
69220,"C",1
91065,"C",0
44172,"C",0
54665,"C",0
40948,"C",0
25660,"C",0
21230,"C",0
94369,"C",0
28568,"C",0
47543,"C",0
38934,"C",0
81428,"C",1
43916,"C",0.004
66273,"C",0.014
31346,"C",0
47812,"C",1
9138,"C",0
12383,"C",0.01
52853,"C",0
73717,"C",1
74905,"C",0
69890,"C",0
41042,"C",0
72271,"C",0
82486,"C",0
60457,"C",0.016
10225,"C",0
78639,"C",0.312
34984,"C",1
44533,"C",0
86359,"C",0
2233,"C",0
43712,"C",0
16856,"C",1
59931,"C",0
17762,"C",0
84083,"C",0
61843,"C",0
19781,"C",0
63888,"C",0.006
15809,"C",1
93155,"C",0
11165,"C",0
20861,"C",0
26365,"C",0
47437,"C",1
18543,"C",0
48812,"C",0
8896,"C",0.008
30011,"C",0
44759,"C",1
12135,"C",0.146
13232,"C",1
64012,"C",0.008
34719,"C",1
82787,"C",0
52524,"C",0
76980,"C",0
83435,"C",0
17778,"C",0.098
34712,"C",0
65270,"C",0
72074,"C",0
76799,"C",1
26200,"C",0
85226,"C",0
8205,"C",0
63117,"C",0
96852,"C",0.006
44569,"C",0
86313,"C",0
44454,"C",0
69296,"C",0.098
91152,"C",0
83770,"C",0
39304,"C",0
32065,"C",0
27399,"C",0.204
57641,"C",0.002
81370,"C",1
93870,"C",0
12458,"C",0
52792,"C",0
73326,"C",0
79656,"C",0
74725,"C",0
69597,"C",1
57898,"C",0
41665,"C",1
85065,"C",1
65016,"C",0
42743,"C",1
27053,"C",0
89335,"C",0
67497,"C",0.064
91395,"C",1
27860,"C",0
2180,"C",0
35716,"C",0
27467,"C",0
66731,"C",0
90479,"C",0
50912,"C",0
31229,"C",0
88317,"C",0
71449,"C",0
18151,"C",1
80399,"C",0
73181,"C",0
49823,"C",1
60834,"C",0
53463,"C",0
51559,"C",0
49413,"C",0
53741,"C",0
97776,"C",0
40442,"C",0
25357,"C",0
61218,"C",0
74495,"C",0
72983,"C",0
81278,"C",1
36349,"C",0
43323,"C",0.022
97098,"C",0
82526,"C",0
39395,"C",0
91863,"C",0
76628,"C",0
85464,"C",1
59593,"C",0
63105,"C",0
47598,"C",0
65272,"C",0
95716,"C",0
97436,"C",0
29075,"C",1
33790,"C",0
94447,"C",0
33216,"C",0
53700,"C",0
78014,"C",0
86772,"C",0.032
64129,"C",0
35112,"C",0
46653,"C",0
78775,"C",0
54176,"C",1
15803,"C",0
95849,"C",0.002
89736,"C",1
74743,"C",0
10599,"C",0
17703,"C",0
20928,"C",0
8987,"C",0
40604,"C",0.004
3834,"C",0
22670,"C",0
24293,"C",0
50776,"C",0
23463,"C",0.002
45667,"C",0
30992,"C",0
2844,"C",0
41198,"C",1
44618,"C",0
71102,"C",0
49820,"C",1
1341,"C",0
16210,"C",0
23021,"C",0.01
16730,"C",0
37999,"C",0
51917,"C",0
64381,"C",0
24358,"C",0
92459,"C",0
89231,"C",0.038
20131,"C",0
76161,"C",0
3481,"C",0
77500,"C",0
52629,"C",1
1812,"C",0
72837,"C",0.084
40369,"C",0
44479,"C",1
47123,"C",0
16059,"C",0
27105,"C",0
74747,"C",0
85387,"C",1
27241,"C",0
22539,"C",0
57021,"C",0
89431,"C",0
50669,"C",0
69069,"C",0
35271,"C",0
7292,"C",0
78100,"C",0
18057,"C",0
81615,"C",0
44056,"C",0
89146,"C",0
63424,"C",0
25338,"C",0
63798,"C",0
22343,"C",0
51153,"C",0
41494,"C",0.03
18195,"C",0
82646,"C",0.01
7562,"C",1
11761,"C",0
49475,"C",1
2266,"C",1
65212,"C",0
82904,"C",0
41348,"C",0
34033,"C",0
16065,"C",0
98974,"C",0
33522,"C",0
50359,"C",1
23994,"C",0
70411,"C",0.004
85994,"C",0
28972,"C",0
97324,"C",0
74662,"C",0.006
98204,"C",0
78088,"C",0
49636,"C",0
502,"C",0
90056,"C",0
45810,"C",0
37046,"C",0
6373,"C",0
85275,"C",0
13167,"C",0
66253,"C",0
30073,"C",0
9942,"C",0
99614,"C",0
6027,"C",0
13875,"C",0
90505,"C",0
7756,"C",0
15807,"C",0
48807,"C",0
78560,"C",1
56484,"C",0
90107,"C",0
39950,"C",0
92892,"C",0
39205,"C",0
76513,"C",0
92724,"C",0
44074,"C",0
42816,"C",1
1473,"C",0.002
60871,"C",1
38485,"C",1
86218,"C",0.01
76891,"C",0.01
1771,"C",0.002
77805,"C",1
30257,"C",1
32902,"C",0
70275,"C",0
47821,"C",0
65746,"C",0
41436,"C",0
36477,"C",0.002
15756,"C",0
10423,"C",0
78043,"C",0
78058,"C",0.012
38912,"C",0
56076,"C",0
37958,"C",0
72984,"C",0
54626,"C",0
49630,"C",0
33758,"C",1
73514,"C",0
41645,"C",0
24810,"C",0
12357,"C",0
33103,"C",1
80467,"C",0
21302,"C",0
76129,"C",0
44977,"C",0.042
64021,"C",0.534
47419,"C",0
90808,"C",1
53679,"C",0
47755,"C",0.008
47473,"C",0
38911,"C",0
3411,"C",0.004
86560,"C",0
60870,"C",0
17538,"C",0
2300,"C",1
94755,"C",0
40118,"C",0
62057,"C",0.004
88081,"C",0
8371,"C",0.004
63520,"C",0
16874,"C",0
99714,"C",0.882
50330,"C",0
56148,"C",1
10541,"C",1
46610,"C",0.086
21175,"C",0
28232,"C",0
94006,"C",0
19958,"C",1
88460,"C",0.99
51750,"C",0.002
21526,"C",0
81438,"C",0
55943,"C",0
332,"C",0
31302,"C",0
80137,"C",0
69360,"C",0.002
24086,"C",0
89337,"C",0
76044,"C",0
84334,"C",0.004
33714,"C",1
18905,"C",0
69587,"C",0
10699,"C",0
46888,"C",1
11964,"C",0
65737,"C",0
42837,"C",0.046
15973,"C",0
6847,"C",0
89532,"C",0
71778,"C",0
97961,"C",0
53267,"C",0
39294,"C",0
37677,"C",0
51224,"C",0
78722,"C",0.014
49852,"C",0.112
83460,"C",0
28339,"C",0
10033,"C",0
19184,"C",0
55080,"C",0
266,"C",0
92186,"C",0
90631,"C",0
57498,"C",1
54518,"C",0.002
74038,"C",0
96689,"C",0
60104,"C",0
33458,"C",1
29391,"C",1
35026,"C",0
4387,"C",0
39784,"C",0
19055,"C",0
53527,"C",0
15384,"C",0
76745,"C",0
32913,"C",0
83003,"C",0
17913,"C",0
94286,"C",1
69253,"C",0
64673,"C",0
6415,"C",0
68114,"C",0
99215,"C",0
43384,"C",0
42086,"C",0
19329,"C",1
58694,"C",0
70013,"C",0
24491,"C",1
72094,"C",0
17520,"C",0
17112,"C",0.072
17705,"C",0
1535,"C",0
47480,"C",0
39480,"C",0
72723,"C",0.004
83554,"C",0
27166,"C",0
5222,"C",0
69839,"C",0.15
74470,"C",1
27912,"C",0
39792,"C",1
38217,"C",0
82358,"C",0
16078,"C",0
7581,"C",0.01
58308,"C",0
49189,"C",0
14090,"C",0
84024,"C",0
18087,"C",0
60185,"C",0
99731,"C",0
99026,"C",1
8265,"C",1
43237,"C",0.002
58161,"C",0.044
81771,"C",0
54078,"C",0
76050,"C",0
26189,"C",1
16153,"C",1
449,"C",0
20287,"C",0
81148,"C",0
12111,"C",0
83741,"C",0
6990,"C",0
92912,"C",0
36984,"C",0.044
26462,"C",1
59487,"C",1
96126,"C",0
76626,"C",0
99240,"C",0
47005,"C",0
6540,"C",0
9016,"C",0
13692,"C",0
44393,"C",0
67997,"C",0.99
21903,"C",1
95801,"C",0
53957,"C",0.006
1512,"C",0.024
43759,"C",0
94798,"C",0
42172,"C",0
23661,"C",0
66081,"C",1
70209,"C",0
79604,"C",0
5374,"C",0
16851,"C",0.006
64480,"C",0
95473,"C",0
8865,"C",1
97539,"C",0
20333,"C",0
26834,"C",0
52541,"C",0
98407,"C",0
79539,"C",0.012
5702,"C",1
66407,"C",0
80407,"C",0
52363,"C",0
74961,"C",0
19401,"C",0
9156,"C",1
96400,"C",0
52061,"C",0
26073,"C",0
95198,"C",0
10395,"C",0
87300,"C",0.114
90220,"C",1
42464,"C",1
14725,"C",0
11688,"C",0
95374,"C",0
92107,"C",0
33871,"C",0
89048,"C",0
4308,"C",0.038
7314,"C",0
17934,"C",0.018
34749,"C",0
92608,"C",0
43172,"C",0
20401,"C",0
29151,"C",0
79445,"C",0
82731,"C",0
28013,"C",0
57597,"C",0
37027,"C",0
39338,"C",0
36280,"C",0
16297,"C",0
4478,"C",0
33755,"C",0
9436,"C",0
17193,"C",0
22392,"C",0
22838,"C",0
40144,"C",0.174
15087,"C",0
32475,"C",0
85299,"C",0
10684,"C",0
27411,"C",0
76153,"C",0
79290,"C",0
12563,"C",0
3856,"C",1
78159,"C",0
89506,"C",0
47002,"C",0
93536,"C",0
17197,"C",0
49067,"C",1
32082,"C",0
3561,"C",0
77420,"C",1
96512,"C",0
98521,"C",0
40454,"C",0
33867,"C",0
70579,"C",0
57544,"C",0.002
5689,"C",0
50413,"C",0
42751,"C",1
47135,"C",1
96992,"C",0
55369,"C",0
68622,"C",0
9639,"C",0
56815,"C",0
95584,"C",0
9940,"C",0
99985,"C",0
77691,"C",0
60911,"C",0
59754,"C",0.024
57317,"C",0
89186,"C",0.008
